ID,LAT,LON,SOILID,StationID,soilcspin,isimveg,isimfire,irrigate,P1,plating day,start year,cycle length,cycles,params
sim34024,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,309,2002,2034,1,eucalipto1
sim34046,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,225,2002,2118,1,eucalipto1
sim34047,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,227,2002,2116,1,eucalipto1
sim34048,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,225,2002,2118,1,eucalipto1
sim34049,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,213,2002,2130,1,eucalipto1
sim34050,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,221,2002,2122,1,eucalipto1
sim34051,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,166,2002,2177,1,eucalipto1
sim34052,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,134,2002,2209,1,eucalipto1
sim34053,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,133,2002,2210,1,eucalipto1
sim34054,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,169,2002,2174,1,eucalipto1
sim34055,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,129,2002,2214,1,eucalipto1
sim34056,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,217,2002,2126,1,eucalipto1
sim34057,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,219,2003,2107,1,eucalipto1
sim34058,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,254,2003,2072,1,eucalipto1
sim34059,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,222,2003,2104,1,eucalipto1
sim34060,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,226,2003,2100,1,eucalipto1
sim34061,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,293,2003,2033,1,eucalipto1
sim34062,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,286,2003,2040,1,eucalipto1
sim34063,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,282,2003,2044,1,eucalipto1
sim34064,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,286,2003,2040,1,eucalipto1
sim34065,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,347,2003,1979,1,eucalipto1
sim34066,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,276,2003,2050,1,eucalipto1
sim34067,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,34,2004,1927,1,eucalipto1
sim34068,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,278,2003,2048,1,eucalipto1
sim34069,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,319,2003,2007,1,eucalipto1
sim34070,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,318,2003,2008,1,eucalipto1
sim34071,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,344,2003,1982,1,eucalipto1
sim34072,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,334,2003,1992,1,eucalipto1
sim34073,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,325,2003,2001,1,eucalipto1
sim34074,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,304,2003,2022,1,eucalipto1
sim34075,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,316,2003,2010,1,eucalipto1
sim34076,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,291,2003,2035,1,eucalipto1
sim34077,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,301,2003,2025,1,eucalipto1
sim34078,-21.75,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,302,2003,2024,1,eucalipto1
sim34143,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,83,2004,1122,1,eucalipto1
sim34144,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,105,2004,1100,1,eucalipto1
sim34151,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,50,2004,1155,1,eucalipto1
sim34152,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,273,2002,2418,1,eucalipto1
sim34153,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,289,2002,2402,1,eucalipto1
sim34154,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,275,2002,2416,1,eucalipto1
sim34155,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,273,2002,2418,1,eucalipto1
sim34156,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,280,2002,2411,1,eucalipto1
sim34157,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,312,2002,2379,1,eucalipto1
sim34158,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,22,2003,2304,1,eucalipto1
sim34159,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,22,2003,2304,1,eucalipto1
sim34160,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,312,2002,2379,1,eucalipto1
sim34161,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,273,2002,2418,1,eucalipto1
sim34162,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,354,2002,2337,1,eucalipto1
sim34163,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,333,2002,2358,1,eucalipto1
sim34164,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,316,2002,2375,1,eucalipto1
sim34165,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,343,2002,2348,1,eucalipto1
sim34166,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,323,2002,2368,1,eucalipto1
sim34167,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,347,2002,2344,1,eucalipto1
sim34168,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,15,2003,2311,1,eucalipto1
sim34169,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,331,2002,2360,1,eucalipto1
sim34170,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,31,2003,2295,1,eucalipto1
sim34171,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,20,2003,2306,1,eucalipto1
sim34172,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,49,2003,2277,1,eucalipto1
sim34173,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,38,2003,2288,1,eucalipto1
sim34174,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,29,2003,2297,1,eucalipto1
sim34175,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,24,2003,2302,1,eucalipto1
sim34176,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,45,2003,2281,1,eucalipto1
sim34177,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,136,2002,2268,1,eucalipto1
sim34178,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,133,2002,2271,1,eucalipto1
sim34179,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,136,2002,2268,1,eucalipto1
sim34180,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,128,2002,2276,1,eucalipto1
sim34181,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,128,2002,2276,1,eucalipto1
sim34182,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,192,2002,2212,1,eucalipto1
sim34183,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,192,2002,2212,1,eucalipto1
sim34184,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,188,2002,2216,1,eucalipto1
sim34185,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,171,2002,2233,1,eucalipto1
sim34186,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,170,2002,2234,1,eucalipto1
sim34187,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,168,2002,2236,1,eucalipto1
sim34188,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,161,2002,2243,1,eucalipto1
sim34189,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,113,2002,2291,1,eucalipto1
sim34190,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,148,2002,2256,1,eucalipto1
sim34191,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,129,2002,2275,1,eucalipto1
sim34192,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,136,2002,2268,1,eucalipto1
sim34193,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,150,2002,2254,1,eucalipto1
sim34194,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,154,2002,2250,1,eucalipto1
sim34195,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,157,2002,2247,1,eucalipto1
sim34196,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,314,2006,752,1,eucalipto1
sim34197,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,320,2006,746,1,eucalipto1
sim34198,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,321,2006,745,1,eucalipto1
sim34199,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,328,2006,738,1,eucalipto1
sim34200,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,321,2006,745,1,eucalipto1
sim34201,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,198,2002,2206,1,eucalipto1
sim34202,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,176,2002,2228,1,eucalipto1
sim34203,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,204,2002,2200,1,eucalipto1
sim34204,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,203,2002,2201,1,eucalipto1
sim34205,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,206,2002,2198,1,eucalipto1
sim34206,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,233,2002,2171,1,eucalipto1
sim34207,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,220,2002,2184,1,eucalipto1
sim34208,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,218,2002,2186,1,eucalipto1
sim34209,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,212,2002,2192,1,eucalipto1
sim34210,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,210,2002,2194,1,eucalipto1
sim34235,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,191,2006,845,1,eucalipto1
sim34236,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,194,2006,842,1,eucalipto1
sim34237,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,198,2006,838,1,eucalipto1
sim34238,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,204,2006,832,1,eucalipto1
sim34239,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,220,2006,816,1,eucalipto1
sim34240,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,215,2006,821,1,eucalipto1
sim34241,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,215,2006,821,1,eucalipto1
sim34242,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,250,2006,786,1,eucalipto1
sim34243,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,241,2006,795,1,eucalipto1
sim34244,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,246,2006,790,1,eucalipto1
sim34245,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,254,2006,782,1,eucalipto1
sim34246,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,248,2002,1840,1,eucalipto1
sim34247,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,260,2002,1586,1,eucalipto1
sim34248,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,326,2002,1762,1,eucalipto1
sim34249,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,318,2002,1770,1,eucalipto1
sim34250,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,309,2002,1779,1,eucalipto1
sim34251,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,309,2002,1779,1,eucalipto1
sim34252,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,262,2002,1584,1,eucalipto1
sim34253,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,262,2002,1826,1,eucalipto1
sim34254,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,100,2001,2204,1,eucalipto1
sim34277,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,352,2003,1476,1,eucalipto1
sim34284,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,166,2005,734,1,eucalipto1
sim34285,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,193,2005,707,1,eucalipto1
sim34286,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,298,2004,1603,1,eucalipto1
sim34287,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,126,2004,1775,1,eucalipto1
sim34288,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,205,2005,695,1,eucalipto1
sim34289,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,81,2005,1092,1,eucalipto1
sim34290,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,72,2005,1101,1,eucalipto1
sim34291,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,81,2005,1092,1,eucalipto1
sim34292,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,117,2005,783,1,eucalipto1
sim34293,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,107,2005,793,1,eucalipto1
sim34294,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,157,2005,743,1,eucalipto1
sim34295,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,174,2005,726,1,eucalipto1
sim34296,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,166,2005,734,1,eucalipto1
sim34297,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,109,2005,791,1,eucalipto1
sim34298,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,88,2005,1085,1,eucalipto1
sim34299,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,107,2005,793,1,eucalipto1
sim34300,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,129,2005,771,1,eucalipto1
sim34301,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,95,2005,805,1,eucalipto1
sim34302,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,102,2005,798,1,eucalipto1
sim34303,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,294,2004,1607,1,eucalipto1
sim34304,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,124,2005,776,1,eucalipto1
sim34305,-21.25,-47.75,CENEOSFAG1,,1,1,0,0,eucalipto,132,2005,768,1,eucalipto1
sim34306,-21.25,-47.75,CENEOSFAG1,,1,1,0,0,eucalipto,143,2005,757,1,eucalipto1
sim34307,-21.25,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,322,2004,1579,1,eucalipto1
sim34308,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,316,2004,1585,1,eucalipto1
sim34309,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,310,2004,1591,1,eucalipto1
sim34310,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,283,2006,783,1,eucalipto1
sim34311,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,271,2006,795,1,eucalipto1
sim34312,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,276,2006,790,1,eucalipto1
sim34313,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,264,2006,802,1,eucalipto1
sim34314,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,262,2006,804,1,eucalipto1
sim34315,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,269,2006,797,1,eucalipto1
sim34316,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,265,2006,801,1,eucalipto1
sim34317,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,253,2006,813,1,eucalipto1
sim34318,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,260,2006,806,1,eucalipto1
sim34319,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,297,2006,769,1,eucalipto1
sim34320,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,288,2006,778,1,eucalipto1
sim34321,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,297,2006,769,1,eucalipto1
sim34322,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,290,2006,776,1,eucalipto1
sim34323,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,286,2006,780,1,eucalipto1
sim34324,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,283,2006,783,1,eucalipto1
sim34325,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,304,2006,762,1,eucalipto1
sim34326,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,298,2006,768,1,eucalipto1
sim34327,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,298,2006,768,1,eucalipto1
sim34328,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,294,2006,772,1,eucalipto1
sim34329,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,304,2006,762,1,eucalipto1
sim34330,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,335,2006,731,1,eucalipto1
sim34331,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,308,2006,758,1,eucalipto1
sim34332,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,312,2006,754,1,eucalipto1
sim34346,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,70,2003,1938,1,eucalipto1
sim34347,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,80,2003,1928,1,eucalipto1
sim34348,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,73,2003,1935,1,eucalipto1
sim34349,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,92,2003,1916,1,eucalipto1
sim34350,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,114,2003,1894,1,eucalipto1
sim34351,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,114,2003,1894,1,eucalipto1
sim34352,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,100,2003,1908,1,eucalipto1
sim34353,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,103,2003,1905,1,eucalipto1
sim34354,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,111,2003,1897,1,eucalipto1
sim34355,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,141,2003,1867,1,eucalipto1
sim34356,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,65,2003,1943,1,eucalipto1
sim34357,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,65,2003,1943,1,eucalipto1
sim34358,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,80,2003,1928,1,eucalipto1
sim34359,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,55,2003,1953,1,eucalipto1
sim34360,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,127,2003,1881,1,eucalipto1
sim34361,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,112,2003,1896,1,eucalipto1
sim34362,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,131,2003,1877,1,eucalipto1
sim34363,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,139,2003,1869,1,eucalipto1
sim34364,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,141,2003,1867,1,eucalipto1
sim34365,-21.25,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,141,2003,1867,1,eucalipto1
sim34366,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,197,2003,1631,1,eucalipto1
sim34367,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,161,2003,1667,1,eucalipto1
sim34368,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,163,2003,1665,1,eucalipto1
sim34369,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,161,2003,1667,1,eucalipto1
sim34370,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,155,2003,1673,1,eucalipto1
sim34371,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,175,2003,1653,1,eucalipto1
sim34372,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,175,2003,1653,1,eucalipto1
sim34527,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,56,2003,2240,1,eucalipto1
sim34528,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,37,2003,2259,1,eucalipto1
sim34529,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,108,2003,2188,1,eucalipto1
sim34530,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,72,2003,2224,1,eucalipto1
sim34531,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,81,2003,2215,1,eucalipto1
sim34532,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,81,2003,2215,1,eucalipto1
sim34533,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,105,2003,2191,1,eucalipto1
sim34534,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,106,2003,2190,1,eucalipto1
sim34535,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,49,2003,2247,1,eucalipto1
sim34536,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,96,2003,2200,1,eucalipto1
sim34537,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,92,2003,2204,1,eucalipto1
sim34538,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,84,2003,2212,1,eucalipto1
sim34539,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,53,2003,2243,1,eucalipto1
sim34542,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,353,2005,1109,1,eucalipto1
sim34543,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,357,2005,1105,1,eucalipto1
sim34544,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,343,2005,1119,1,eucalipto1
sim34545,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,340,2005,1122,1,eucalipto1
sim34546,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,171,2003,2125,1,eucalipto1
sim34547,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,163,2003,2133,1,eucalipto1
sim34548,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,158,2003,2138,1,eucalipto1
sim34549,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,142,2003,2154,1,eucalipto1
sim34550,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,142,2003,2154,1,eucalipto1
sim34551,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,142,2003,2154,1,eucalipto1
sim34552,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,155,2003,2141,1,eucalipto1
sim34553,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,183,2003,2113,1,eucalipto1
sim34554,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,185,2003,2111,1,eucalipto1
sim34555,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,188,2003,2108,1,eucalipto1
sim34559,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,174,2006,923,1,eucalipto1
sim34572,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,318,2005,1144,1,eucalipto1
sim34573,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,354,2003,1942,1,eucalipto1
sim34574,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,315,2005,1147,1,eucalipto1
sim34575,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,305,2005,1157,1,eucalipto1
sim34576,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,312,2005,1150,1,eucalipto1
sim34577,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,311,2005,1151,1,eucalipto1
sim34578,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,346,2005,1116,1,eucalipto1
sim34579,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,346,2005,1116,1,eucalipto1
sim34581,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,325,2005,1137,1,eucalipto1
sim34582,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,321,2005,1141,1,eucalipto1
sim34583,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,335,2005,1127,1,eucalipto1
sim34584,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,308,2005,1154,1,eucalipto1
sim34585,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,337,2005,1125,1,eucalipto1
sim34586,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,320,2005,1142,1,eucalipto1
sim34587,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,316,2005,1146,1,eucalipto1
sim34588,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,316,2005,1146,1,eucalipto1
sim34589,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,357,2005,1105,1,eucalipto1
sim34590,-20.75,-47.25,CENEOSAFR3,,1,1,0,0,eucalipto,171,2006,926,1,eucalipto1
sim34758,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,251,2005,860,1,eucalipto1
sim34759,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,350,2005,761,1,eucalipto1
sim34760,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,175,2006,861,1,eucalipto1
sim34761,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,336,2005,775,1,eucalipto1
sim34762,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,327,2005,784,1,eucalipto1
sim34763,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,175,2006,861,1,eucalipto1
sim34764,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,191,2006,845,1,eucalipto1
sim34765,-21.25,-47.25,CELATOFRN3,,1,1,0,0,eucalipto,328,2005,783,1,eucalipto1
