SOILID,SLB,SLCL,SLSI,SLLL,SDUL,SSAT,SSKS,BEXP,Bperm,AEP,SRGF,SBDM,SLOC,SLCF,SLDR,SLRO,PTF
Ara‡atuba_37,20,5.0047081,14.5696328,0.085493307,0.410218777,0.388943822,61.11768411,,,,,,,,,,1
Ara‡atuba_37,30,10.0188147,12.8864064,0.087382508,0.418514755,0.391818453,51.53562136,,,,,,,,,,1
Ara‡atuba_37,40,13.7757472,11.1713194,0.08834897,0.424215064,0.393327808,45.95533053,,,,,,,,,,1
Ara‡atuba_37,50,17.5326797,9.4562325,0.089322374,0.429978022,0.394837164,40.9792752,,,,,,,,,,1
Ara‡atuba_37,60,18.7762704,9.8586028,0.09066555,0.433217269,0.3967143,38.35890346,,,,,,,,,,1
Ara‡atuba_37,70,19.3980657,10.059788,0.091344039,0.434844973,0.397652868,37.11223756,,,,,,,,,,1
Ara‡atuba_37,80,20.019861,10.2609732,0.092027167,0.436478085,0.398591436,35.90608836,,,,,,,,,,1
Ara‡atuba_37,90,22.5338311,7.1388996,0.090592848,0.437700622,0.39679776,35.21606208,,,,,,,,,,1
Ara‡atuba_37,100,25.0478011,4.016826,0.089184393,0.438924504,0.395004084,34.53929644,,,,,,,,,,1
Ara‡atuba_37,150,25.0478011,4.016826,0.089184393,0.438924504,0.395004084,34.53929644,,,,,,,,,,1
Ara‡atuba_37,200,25.0478011,4.016826,0.089184393,0.438924504,0.395004084,34.53929644,,,,,,,,,,1
Ara‡atuba_37,250,25.0478011,4.016826,0.089184393,0.438924504,0.395004084,34.53929644,,,,,,,,,,1
Ara‡atuba_37,300,25.0478011,4.016826,0.089184393,0.438924504,0.395004084,34.53929644,,,,,,,,,,1
Ara‡atuba_37,350,25.0478011,4.016826,0.089184393,0.438924504,0.395004084,34.53929644,,,,,,,,,,1
Ara‡atuba_37,400,25.0478011,4.016826,0.089184393,0.438924504,0.395004084,34.53929644,,,,,,,,,,1
Ara‡atuba_39,10,12.5497018,4.8732604,0.081248543,0.413329684,0.383097217,58.20848572,,,,,,,,,,1
Ara‡atuba_39,20,12.5593542,5.5536562,0.081904198,0.414235961,0.384073514,57.04662014,,,,,,,,,,1
Ara‡atuba_39,30,15.0903614,8.8542169,0.086928144,0.42392951,0.391417867,46.40381825,,,,,,,,,,1
Ara‡atuba_39,40,13.814255,9.227083,0.086391716,0.421710055,0.390607426,48.5402072,,,,,,,,,,1
Ara‡atuba_39,50,12.5381485,9.5999491,0.085857906,0.419500283,0.389796984,50.7749536,,,,,,,,,,1
Ara‡atuba_39,60,15.0536251,7.325752,0.085364239,0.421818876,0.389208874,48.58591259,,,,,,,,,,1
Ara‡atuba_39,70,16.3113634,6.1886534,0.085118937,0.422981478,0.388914819,47.52704132,,,,,,,,,,1
Ara‡atuba_39,80,17.5691017,5.0515548,0.084874649,0.424146285,0.388620765,46.49124687,,,,,,,,,,1
Ara‡atuba_39,90,15.0526493,5.3395322,0.083406069,0.419190365,0.386387417,51.47013107,,,,,,,,,,1
Ara‡atuba_39,100,12.5361969,5.6275097,0.081959213,0.414283879,0.384154071,56.98221845,,,,,,,,,,1
Ara‡atuba_39,150,12.5361969,5.6275097,0.081959213,0.414283879,0.384154071,56.98221845,,,,,,,,,,1
Ara‡atuba_39,200,12.5361969,5.6275097,0.081959213,0.414283879,0.384154071,56.98221845,,,,,,,,,,1
Ara‡atuba_39,250,12.5361969,5.6275097,0.081959213,0.414283879,0.384154071,56.98221845,,,,,,,,,,1
Ara‡atuba_39,300,12.5361969,5.6275097,0.081959213,0.414283879,0.384154071,56.98221845,,,,,,,,,,1
Ara‡atuba_39,350,12.5361969,5.6275097,0.081959213,0.414283879,0.384154071,56.98221845,,,,,,,,,,1
Ara‡atuba_39,400,12.5361969,5.6275097,0.081959213,0.414283879,0.384154071,56.98221845,,,,,,,,,,1
Ara‡atuba_41,10,10.0191388,11.005,0.085478821,0.416042415,0.389147196,54.42608297,,,,,,,,,,1
Ara‡atuba_41,20,10.0190114,6.2721483,0.080870383,0.409885195,0.382426413,62.43720181,,,,,,,,,,1
Ara‡atuba_41,30,15.0289575,4.6412645,0.082712366,0.418221003,0.385371001,52.57794302,,,,,,,,,,1
Ara‡atuba_41,40,15.1644788,5.7193822,0.083854524,0.419927716,0.387044225,50.65757589,,,,,,,,,,1
Ara‡atuba_41,50,15.3,6.7975,0.085012267,0.421641208,0.38871745,48.80734869,,,,,,,,,,1
Ara‡atuba_41,60,15.1571361,7.3049346,0.085416568,0.422011023,0.389288,48.39560863,,,,,,,,,,1
Ara‡atuba_41,70,15.0857041,7.5586519,0.08561946,0.422196065,0.389573275,48.19104288,,,,,,,,,,1
Ara‡atuba_41,80,15.0142721,7.8123692,0.085822848,0.422381197,0.38985855,47.98734196,,,,,,,,,,1
Ara‡atuba_41,90,11.2833075,5.2439214,0.080747373,0.411176489,0.382293841,60.8663788,,,,,,,,,,1
Ara‡atuba_41,100,7.552343,2.6754736,0.075954044,0.400240779,0.374729133,77.20194328,,,,,,,,,,1
Ara‡atuba_41,150,7.552343,2.6754736,0.075954044,0.400240779,0.374729133,77.20194328,,,,,,,,,,1
Ara‡atuba_41,200,7.552343,2.6754736,0.075954044,0.400240779,0.374729133,77.20194328,,,,,,,,,,1
Ara‡atuba_41,250,7.552343,2.6754736,0.075954044,0.400240779,0.374729133,77.20194328,,,,,,,,,,1
Ara‡atuba_41,300,7.552343,2.6754736,0.075954044,0.400240779,0.374729133,77.20194328,,,,,,,,,,1
Ara‡atuba_41,350,7.552343,2.6754736,0.075954044,0.400240779,0.374729133,77.20194328,,,,,,,,,,1
Ara‡atuba_41,400,7.552343,2.6754736,0.075954044,0.400240779,0.374729133,77.20194328,,,,,,,,,,1
Ara‡atuba_43,10,7.5222113,6.398618,0.079323415,0.404905419,0.379984359,69.38875837,,,,,,,,,,1
Ara‡atuba_43,20,7.5360924,7.4819057,0.080346687,0.40631935,0.381537203,67.20103303,,,,,,,,,,1
Ara‡atuba_43,30,17.5348606,1.3538845,0.081268502,0.419174898,0.383334119,51.83372518,,,,,,,,,,1
Ara‡atuba_43,40,13.7873904,6.2879452,0.083456061,0.417772157,0.386405642,52.92308954,,,,,,,,,,1
Ara‡atuba_43,50,10.0399202,11.222006,0.085711056,0.41637057,0.389477165,54.03534871,,,,,,,,,,1
Ara‡atuba_43,60,10.0449851,11.0139059,0.085506054,0.416108349,0.389186981,54.35053024,,,,,,,,,,1
Ara‡atuba_43,70,10.0475176,10.9098559,0.085403737,0.415977301,0.389041889,54.50880978,,,,,,,,,,1
Ara‡atuba_43,80,10.0500501,10.8058058,0.085301543,0.415846294,0.388896797,54.6675501,,,,,,,,,,1
Ara‡atuba_43,90,6.2787601,10.9830697,0.082842725,0.408225875,0.385188657,64.14319618,,,,,,,,,,1
Ara‡atuba_43,100,2.5074701,11.1603337,0.080445634,0.400725681,0.381480517,75.2612765,,,,,,,,,,1
Ara‡atuba_43,150,2.5074701,11.1603337,0.080445634,0.400725681,0.381480517,75.2612765,,,,,,,,,,1
Ara‡atuba_43,200,2.5074701,11.1603337,0.080445634,0.400725681,0.381480517,75.2612765,,,,,,,,,,1
Ara‡atuba_43,250,2.5074701,11.1603337,0.080445634,0.400725681,0.381480517,75.2612765,,,,,,,,,,1
Ara‡atuba_43,300,2.5074701,11.1603337,0.080445634,0.400725681,0.381480517,75.2612765,,,,,,,,,,1
Ara‡atuba_43,350,2.5074701,11.1603337,0.080445634,0.400725681,0.381480517,75.2612765,,,,,,,,,,1
Ara‡atuba_43,400,2.5074701,11.1603337,0.080445634,0.400725681,0.381480517,75.2612765,,,,,,,,,,1
Igarapava_81,10,40.9677419,28.3337634,0.134352737,0.512484936,0.446250073,8.50043597,,,,,,,,,,1
Igarapava_81,20,51.2755102,20.7388561,0.133586604,0.526490911,0.446288461,6.74977717,,,,,,,,,,1
Igarapava_81,30,52.3778502,20.2983713,0.134075072,0.528614727,0.44682043,6.51470995,,,,,,,,,,1
Igarapava_81,40,48.2351297,26.6802913,0.139618281,0.52837216,0.4515329,6.48925114,,,,,,,,,,1
Igarapava_81,50,44.0924092,33.0622112,0.145414602,0.528129035,0.45624537,6.46389182,,,,,,,,,,1
Igarapava_81,60,42.9088807,33.8045211,0.14530023,0.526285802,0.456056745,6.66235879,,,,,,,,,,1
Igarapava_81,70,42.3171164,34.175676,0.145243027,0.525366046,0.455962432,6.76386588,,,,,,,,,,1
Igarapava_81,80,41.7253521,34.546831,0.145185813,0.52444753,0.45586812,6.8669195,,,,,,,,,,1
Igarapava_81,90,48.7493286,26.2939796,0.139565118,0.529068866,0.451524246,6.4164133,,,,,,,,,,1
Igarapava_81,100,55.7733051,18.0411282,0.134198564,0.533708964,0.447180372,5.99546269,,,,,,,,,,1
Igarapava_81,150,55.7733051,18.0411282,0.134198564,0.533708964,0.447180372,5.99546269,,,,,,,,,,1
Igarapava_81,200,55.7733051,18.0411282,0.134198564,0.533708964,0.447180372,5.99546269,,,,,,,,,,1
Igarapava_81,250,55.7733051,18.0411282,0.134198564,0.533708964,0.447180372,5.99546269,,,,,,,,,,1
Igarapava_81,300,55.7733051,18.0411282,0.134198564,0.533708964,0.447180372,5.99546269,,,,,,,,,,1
Igarapava_81,350,55.7733051,18.0411282,0.134198564,0.533708964,0.447180372,5.99546269,,,,,,,,,,1
Igarapava_81,400,55.7733051,18.0411282,0.134198564,0.533708964,0.447180372,5.99546269,,,,,,,,,,1
Igarapava_86,10,35.4491609,22.8221125,0.12065168,0.490225443,0.432629019,12.69816722,,,,,,,,,,1
Igarapava_86,20,37.948654,21.8510718,0.121716189,0.494816051,0.433874609,11.70808282,,,,,,,,,,1
Igarapava_86,30,37.9934211,21.6322368,0.121452686,0.494587791,0.433610868,11.75959953,,,,,,,,,,1
Igarapava_86,40,0,0,0.223943531,0.523870743,0.505,6.38019154,,,,,,,,,,1
Igarapava_86,50,40.4404404,19.7762763,0.121227942,0.4977081,0.433544775,11.15024134,,,,,,,,,,1
Igarapava_86,60,0,0,0.223943531,0.523870743,0.505,6.38019154,,,,,,,,,,1
Igarapava_86,70,0,0,0.223943531,0.523870743,0.505,6.38019154,,,,,,,,,,1
Igarapava_86,80,40.4,18.01325,0.118751228,0.494882715,0.430998815,11.75619461,,,,,,,,,,1
Igarapava_86,90,0,0,0.223943531,0.523870743,0.505,6.38019154,,,,,,,,,,1
Igarapava_86,100,40.4819277,19.2891566,0.120589246,0.497054932,0.432896626,11.28843449,,,,,,,,,,1
Igarapava_86,150,40.4819277,19.2891566,0.120589246,0.497054932,0.432896626,11.28843449,,,,,,,,,,1
Igarapava_86,200,40.4819277,19.2891566,0.120589246,0.497054932,0.432896626,11.28843449,,,,,,,,,,1
Igarapava_86,250,40.4819277,19.2891566,0.120589246,0.497054932,0.432896626,11.28843449,,,,,,,,,,1
Igarapava_86,300,40.4819277,19.2891566,0.120589246,0.497054932,0.432896626,11.28843449,,,,,,,,,,1
Igarapava_86,350,40.4819277,19.2891566,0.120589246,0.497054932,0.432896626,11.28843449,,,,,,,,,,1
Igarapava_86,400,40.4819277,19.2891566,0.120589246,0.497054932,0.432896626,11.28843449,,,,,,,,,,1
Igarapava_88,10,43.3951856,3.3308425,0.102715313,0.479802909,0.413294741,15.78907089,,,,,,,,,,1
Igarapava_88,20,47.979798,33.8888889,0.151356685,0.539665132,0.46150101,5.32374879,,,,,,,,,,1
Igarapava_88,30,51.5979381,33.3096649,0.154674688,0.548300561,0.464477559,4.62137397,,,,,,,,,,1
Igarapava_88,40,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,50,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,60,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,70,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,80,50.810537,32.9554965,0.153102544,0.545597526,0.463147869,4.83274922,,,,,,,,,,1
Igarapava_88,90,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,100,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,150,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,200,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,250,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,300,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,350,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_88,400,48.4458647,25.8712232,0.138557862,0.527589868,0.450605295,6.58240917,,,,,,,,,,1
Igarapava_89,10,45.5891239,19.8137966,0.1263567,0.510543123,0.439004171,8.89173532,,,,,,,,,,1
Igarapava_89,20,44.2223911,19.9834853,0.125235612,0.507392111,0.43781006,9.39326059,,,,,,,,,,1
Igarapava_89,30,43.1847936,22.5213998,0.127886963,0.508812298,0.440324421,9.13172871,,,,,,,,,,1
Igarapava_89,40,46.7847045,20.5552343,0.128652753,0.514735222,0.441312372,8.25901736,,,,,,,,,,1
Igarapava_89,50,50.3846154,18.5890688,0.129420355,0.520712406,0.442300324,7.46971027,,,,,,,,,,1
Igarapava_89,60,48.009848,20.7709205,0.130229926,0.518186175,0.442905048,7.77916541,,,,,,,,,,1
Igarapava_89,70,46.8224643,21.8618463,0.130637327,0.516926152,0.443207409,7.93866782,,,,,,,,,,1
Igarapava_89,80,45.6350806,22.9527722,0.131046485,0.515668189,0.443509771,8.10144066,,,,,,,,,,1
Igarapava_89,90,46.7945958,21.9268641,0.130706071,0.516959942,0.443270473,7.93337364,,,,,,,,,,1
Igarapava_89,100,47.9541109,20.900956,0.130366931,0.518253918,0.443031174,7.76879325,,,,,,,,,,1
Igarapava_89,150,47.9541109,20.900956,0.130366931,0.518253918,0.443031174,7.76879325,,,,,,,,,,1
Igarapava_89,200,47.9541109,20.900956,0.130366931,0.518253918,0.443031174,7.76879325,,,,,,,,,,1
Igarapava_89,250,47.9541109,20.900956,0.130366931,0.518253918,0.443031174,7.76879325,,,,,,,,,,1
Igarapava_89,300,47.9541109,20.900956,0.130366931,0.518253918,0.443031174,7.76879325,,,,,,,,,,1
Igarapava_89,350,47.9541109,20.900956,0.130366931,0.518253918,0.443031174,7.76879325,,,,,,,,,,1
Igarapava_89,400,47.9541109,20.900956,0.130366931,0.518253918,0.443031174,7.76879325,,,,,,,,,,1
Igarapava_92,10,21.5982348,9.7486105,0.092672173,0.439236003,0.399521173,34.01220305,,,,,,,,,,1
Igarapava_92,20,17.5680272,9.7254373,0.089629364,0.430418221,0.39525655,40.59763081,,,,,,,,,,1
Igarapava_92,30,20.076555,10.3330861,0.092147381,0.436700956,0.398753365,35.7422828,,,,,,,,,,1
Igarapava_92,40,21.3776519,9.8342442,0.092596943,0.438869027,0.399411161,34.25680495,,,,,,,,,,1
Igarapava_92,50,22.6787488,9.3354022,0.093048102,0.441045914,0.400068957,32.83306474,,,,,,,,,,1
Igarapava_92,60,21.3693744,11.0748136,0.093937437,0.44056225,0.401164078,33.05772417,,,,,,,,,,1
Igarapava_92,70,20.7146872,11.9445193,0.094385726,0.440320457,0.401711639,33.17062974,,,,,,,,,,1
Igarapava_92,80,20.06,12.814225,0.094836449,0.440078691,0.4022592,33.28392093,,,,,,,,,,1
Igarapava_92,90,23.8339216,9.6745635,0.094303528,0.444073382,0.401763498,30.90933826,,,,,,,,,,1
Igarapava_92,100,27.6078431,6.534902,0.093775603,0.448093964,0.401267796,28.70416597,,,,,,,,,,1
Igarapava_92,150,27.6078431,6.534902,0.093775603,0.448093964,0.401267796,28.70416597,,,,,,,,,,1
Igarapava_92,200,27.6078431,6.534902,0.093775603,0.448093964,0.401267796,28.70416597,,,,,,,,,,1
Igarapava_92,250,27.6078431,6.534902,0.093775603,0.448093964,0.401267796,28.70416597,,,,,,,,,,1
Igarapava_92,300,27.6078431,6.534902,0.093775603,0.448093964,0.401267796,28.70416597,,,,,,,,,,1
Igarapava_92,350,27.6078431,6.534902,0.093775603,0.448093964,0.401267796,28.70416597,,,,,,,,,,1
Igarapava_92,400,27.6078431,6.534902,0.093775603,0.448093964,0.401267796,28.70416597,,,,,,,,,,1
Andradina_31,10,7.5134892,5.330036,0.078330019,0.403525622,0.378457815,71.60098028,,,,,,,,,,1
Andradina_31,20,5.0098135,6.2663886,0.077556112,0.399619652,0.377158576,77.74827507,,,,,,,,,,1
Andradina_31,30,7.5074257,5.6817079,0.078649706,0.403960935,0.378950822,70.89295962,,,,,,,,,,1
Andradina_31,40,10.033877,5.4507357,0.080106135,0.408856605,0.381275616,63.90146043,,,,,,,,,,1
Andradina_31,50,12.5603282,5.2197635,0.081585659,0.413802893,0.383600409,57.59946648,,,,,,,,,,1
Andradina_31,60,17.5847757,4.2135832,0.084059962,0.423064386,0.387447303,47.60272657,,,,,,,,,,1
Andradina_31,70,20.0969995,3.7104931,0.085320219,0.427760291,0.38937075,43.27514314,,,,,,,,,,1
Andradina_31,80,22.6092233,3.2074029,0.086596077,0.432500067,0.391294197,39.3409821,,,,,,,,,,1
Andradina_31,90,21.3245518,2.4934697,0.084975414,0.428762196,0.388931506,42.48635897,,,,,,,,,,1
Andradina_31,100,20.0398804,1.7795364,0.083382991,0.425053319,0.386568816,45.88321402,,,,,,,,,,1
Andradina_31,150,20.0398804,1.7795364,0.083382991,0.425053319,0.386568816,45.88321402,,,,,,,,,,1
Andradina_31,200,20.0398804,1.7795364,0.083382991,0.425053319,0.386568816,45.88321402,,,,,,,,,,1
Andradina_31,250,20.0398804,1.7795364,0.083382991,0.425053319,0.386568816,45.88321402,,,,,,,,,,1
Andradina_31,300,20.0398804,1.7795364,0.083382991,0.425053319,0.386568816,45.88321402,,,,,,,,,,1
Andradina_31,350,20.0398804,1.7795364,0.083382991,0.425053319,0.386568816,45.88321402,,,,,,,,,,1
Andradina_31,400,20.0398804,1.7795364,0.083382991,0.425053319,0.386568816,45.88321402,,,,,,,,,,1
Andradina_33,10,12.5,6.625,0.082896013,0.415510762,0.3855325,55.44453131,,,,,,,,,,1
Andradina_33,20,12.5248262,6.3142999,0.082612361,0.415156587,0.385117373,55.88584734,,,,,,,,,,1
Andradina_33,30,12.5239693,5.4189837,0.081751281,0.413986529,0.383845125,57.35867432,,,,,,,,,,1
Andradina_33,40,13.7917171,4.9835379,0.082196365,0.416070292,0.384557927,54.95389938,,,,,,,,,,1
Andradina_33,50,15.0594648,4.5480922,0.082643292,0.418162713,0.385270729,52.64994523,,,,,,,,,,1
Andradina_33,60,16.3146625,4.9609223,0.083910157,0.421359294,0.387174905,49.24334056,,,,,,,,,,1
Andradina_33,70,16.9422614,5.1673374,0.08455023,0.422965681,0.388126994,47.62360844,,,,,,,,,,1
Andradina_33,80,17.5698603,5.3737525,0.085194766,0.424577486,0.389079082,46.05715307,,,,,,,,,,1
Andradina_33,90,18.8146625,4.9954986,0.085696016,0.426733599,0.389849004,44.09728439,,,,,,,,,,1
Andradina_33,100,20.0594648,4.6172448,0.086199575,0.428898803,0.390618926,42.22081389,,,,,,,,,,1
Andradina_33,150,20.0594648,4.6172448,0.086199575,0.428898803,0.390618926,42.22081389,,,,,,,,,,1
Andradina_33,200,20.0594648,4.6172448,0.086199575,0.428898803,0.390618926,42.22081389,,,,,,,,,,1
Andradina_33,250,20.0594648,4.6172448,0.086199575,0.428898803,0.390618926,42.22081389,,,,,,,,,,1
Andradina_33,300,20.0594648,4.6172448,0.086199575,0.428898803,0.390618926,42.22081389,,,,,,,,,,1
Andradina_33,350,20.0594648,4.6172448,0.086199575,0.428898803,0.390618926,42.22081389,,,,,,,,,,1
Andradina_33,400,20.0594648,4.6172448,0.086199575,0.428898803,0.390618926,42.22081389,,,,,,,,,,1
Andradina_35,10,10.0099602,8.6340886,0.083132071,0.41292754,0.385770864,58.32502807,,,,,,,,,,1
Andradina_35,20,10.0189573,5.9720853,0.080586683,0.409497805,0.382000266,62.98327682,,,,,,,,,,1
Andradina_35,30,12.5123031,4.8814715,0.081231109,0.413262405,0.383069608,58.2899143,,,,,,,,,,1
Andradina_35,40,13.7860321,6.0190226,0.083193237,0.417415993,0.386022346,53.34078751,,,,,,,,,,1
Andradina_35,50,15.059761,7.1565737,0.085200059,0.421607547,0.388975084,48.81186809,,,,,,,,,,1
Andradina_35,60,16.3049043,7.0330533,0.085957405,0.424091846,0.390107085,46.38996697,,,,,,,,,,1
Andradina_35,70,16.927476,6.9712931,0.086338234,0.425338674,0.390673086,45.22445892,,,,,,,,,,1
Andradina_35,80,17.5500477,6.9095329,0.086720506,0.42658863,0.391239087,44.08823326,,,,,,,,,,1
Andradina_35,90,16.2893232,7.1792064,0.086093081,0.424253476,0.390298262,46.22517619,,,,,,,,,,1
Andradina_35,100,15.0285987,7.4488799,0.085469396,0.421929091,0.389357438,48.46569608,,,,,,,,,,1
Andradina_35,150,15.0285987,7.4488799,0.085469396,0.421929091,0.389357438,48.46569608,,,,,,,,,,1
Andradina_35,200,15.0285987,7.4488799,0.085469396,0.421929091,0.389357438,48.46569608,,,,,,,,,,1
Andradina_35,250,15.0285987,7.4488799,0.085469396,0.421929091,0.389357438,48.46569608,,,,,,,,,,1
Andradina_35,300,15.0285987,7.4488799,0.085469396,0.421929091,0.389357438,48.46569608,,,,,,,,,,1
Andradina_35,350,15.0285987,7.4488799,0.085469396,0.421929091,0.389357438,48.46569608,,,,,,,,,,1
Andradina_35,400,15.0285987,7.4488799,0.085469396,0.421929091,0.389357438,48.46569608,,,,,,,,,,1
IPB_20ORIGINAL,20,42.21,13.95,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,40,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,100,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,200,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,300,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,400,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,500,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,600,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,700,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
IPB_20ORIGINAL,800,40.45,18.63,0.34,0.43,0.53,1.2,,,,,,,,,,1
KLT_22ORIGINAL,20,56.33,21.61,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,40,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,100,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,200,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,300,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,400,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,500,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,600,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,700,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
KLT_22ORIGINAL,800,55.29,23.83,0.41,0.48,0.58,0.6,,,,,,,,,,1
SUZ_29ORIGINAL,20,6.26,4.76,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,40,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,100,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,200,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,300,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,400,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,500,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,600,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,700,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
SUZ_29ORIGINAL,800,11.25,4.43,0.18,0.3,0.4,61.1,,,,,,,,,,1
VMT_30ORIGINAL,20,75.92,13.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,40,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,100,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,200,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,300,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,400,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,500,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,600,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,700,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
VMT_30ORIGINAL,800,76.84,14.55,0.47,0.53,0.63,36,,,,,,,,,,1
IPB_20copia,20,46.4,8.3,0.14,0.22,0.32,1.26776863,,,,,,,,,,1
IPB_20copia,40,45.2,2.8,0.123,0.183,0.283,1.29038706,,,,,,,,,,1
IPB_20copia,100,47.8,5.5,0.139,0.24,0.34,1.24188105,,,,,,,,,,1
IPB_20copia,200,56.9,2.5,0.148,0.214,0.314,1.08602544,,,,,,,,,,1
IPB_20copia,300,56.1,4.7,0.138,0.205,0.305,1.09890462,,,,,,,,,,1
IPB_20copia,400,56.1,2.5,0.149,0.215,0.315,1.09890462,,,,,,,,,,1
IPB_20copia,500,56.1,2.5,0.149,0.215,0.315,1.09890462,,,,,,,,,,1
IPB_20copia,600,56.1,2.5,0.149,0.215,0.315,1.09890462,,,,,,,,,,1
IPB_20copia,700,56.1,2.5,0.149,0.215,0.315,1.09890462,,,,,,,,,,1
IPB_20copia,800,56.1,2.5,0.149,0.215,0.315,1.09890462,,,,,,,,,,1
IPB_20copia,900,56.1,2.5,0.149,0.215,0.315,1.09890462,,,,,,,,,,1
IPB_20copia,1000,56.1,2.5,0.149,0.215,0.315,1.09890462,,,,,,,,,,1
KLT_22copia,20,66.5,11.1,0.187,0.276,0.376,0.94275751,,,,,,,,,,1
KLT_22copia,40,71.2,7.3,0.2,0.308,0.408,0.87967044,,,,,,,,,,1
KLT_22copia,100,67.4,10,0.2,0.324,0.424,0.93033637,,,,,,,,,,1
KLT_22copia,200,66.1,14.2,0.2,0.29,0.39,0.94833111,,,,,,,,,,1
KLT_22copia,300,65.5,13.2,0.223,0.402,0.502,0.95675337,,,,,,,,,,1
KLT_22copia,400,67.6,13.3,0.223,0.388,0.488,0.92759842,,,,,,,,,,1
KLT_22copia,500,67.6,13.3,0.223,0.388,0.488,0.92759842,,,,,,,,,,1
KLT_22copia,600,67.6,13.3,0.223,0.388,0.488,0.92759842,,,,,,,,,,1
