SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF,BEXP,Bperm
MAESPOFAA4,MATA ATL?NTICA,ESPODOSSOLO,Fraco Argilo-Arenosa,-15.2749,-38.5827,0.8,91,440,0.04,0.08,0.116389683,0.8,5,1.2344,1.17,12,4,67,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,7,0.05857886,0.144100176,0.264665364,1,5,1.1385,5.4775,3.75,8.5,27.75,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,21,0.04,0.08,0.150208191,1,5,1.374,0.6125,2.5,2,32.75,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,42,0.04,0.08,0.157030104,0.966653726,5,1.343330075,1.018503731,2.807089552,2.25,27.94291045,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,64,0.04,0.08,0.156480283,0.8,0.5,1.342104104,1.012705224,2.889925373,2.25,27.86007463,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,85,0.04,0.079746338,0.152011537,0.8,0.5,1.344228695,0.896596052,2.7341117,2.25,28.62072701,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,128,0.04,0.079949268,0.153727669,0.8,0.5,1.344423658,0.852587462,2.938021237,2.25,27.67370737,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,171,0.04,0.08021984,0.153391587,0.04,0.5,1.342212718,0.700579442,3.492874338,2.25,25.98293211,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,214,0.04,0.080980826,0.161655928,0.8,5,1.327133871,0.827903226,4.903225806,2.5,23.25806452,,
MAESPOARN4,MATA ATL?NTICA,ESPODOSSOLO,Areia,-18.686475,-41.3472,0.8,91,386,0.04,0.080980826,0.161655928,0.8,5,1.327133871,0.827903226,4.903225806,2.5,23.25806452,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,4,0.086817014,0.158756195,0.232251597,1,5,1.31705,0.3,6.5,20.5,35,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,12,0.086817014,0.158756195,0.232251597,1,5,1.31705,0.3,6.5,20.5,35,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,25,0.117725647,0.189664829,0.26021914,1,5,1.28205,0.235,14,20.5,32.5,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,37,0.117725647,0.189664829,0.26021914,0.863402238,5,1.28205,0.235,14,20.5,32.5,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,50,0.140955083,0.202486035,0.262146561,0.6,1.5,1.254172,0.21115,20.36,17.85,35.15,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,75,0.166188459,0.218489471,0.268489471,0.6,1.5,1.222423684,0.188684211,27.05263158,15.76315789,36.97368421,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,100,0.166188459,0.218489471,0.268489471,0.5,1.5,1.222423684,0.188684211,27.05263158,15.76315789,36.97368421,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,125,0.155459068,0.205459068,0.255459068,0.6,1.5,1.2032,0.16,26,14,40,,
MAPLINFAA4,MATA ATL?NTICA,PLINTOSSOLO,Fraco Argilo-Arenosa,-10.7939,-37.5182,0.9,83,225,0.155459068,0.205459068,0.255459068,0.6,1.5,1.2032,0.16,26,14,40,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,3,0.179423383,0.289111041,0.371678571,1,1.5,1.120375,2.07625,23.625,29.2875,20.725,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,10,0.178845828,0.288031364,0.369764225,1,1.5,1.1316375,1.7925,23.375,30.0375,20.35,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,21,0.184218113,0.28815492,0.365516008,1,1.5,1.153237259,1.242058954,24.62279846,30.3054669,19.18455969,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,31,0.183755827,0.286289119,0.362740879,0.6,1.5,1.162975407,1.04544438,24.64790446,30.47921035,18.98349394,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,42,0.182621446,0.285311177,0.3616747,0.6,1.5,1.174956776,0.818961031,24.32690153,31.32514941,18.54246105,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,63,0.194100154,0.291883108,0.360168554,0.6,1.5,1.184747216,0.663586898,26.06699411,30.92915065,20.46604597,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,84,0.187909361,0.295679666,0.368385145,0.543090084,1.5,1.20896,0.381428571,24.01428571,34.98571429,19.15714286,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,105,0.204594716,0.307604551,0.380008705,0.369850187,1.5,1.22652922,0.335519751,21.58165281,34.71278586,26.26642412,,
MACAMBFRN4,MATA ATL?NTICA,CAMBISSOLO,Franco,-20.5359375,-44.69935,0.8,91,189,0.204594716,0.307604551,0.380008705,0.369850187,1.5,1.22652922,0.335519751,21.58165281,34.71278586,26.26642412,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,3,0.269077351,0.36321899,0.438763469,1,1.5,0.969296418,3.267014925,51.2880597,24.73731343,12.86716418,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,11,0.269926059,0.362017946,0.43565205,0.970149254,1.5,0.982935272,2.932829367,51.48354175,25.19903187,12.37511093,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,22,0.272788602,0.358326335,0.42767955,0.961184208,1.5,1.000744839,2.340324209,52.97516232,24.62849909,11.57065617,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,33,0.276760885,0.355178848,0.419954019,0.6,1.5,1.009948201,1.789205902,54.65227165,23.96784199,10.85535069,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,45,0.278848967,0.353561733,0.415901972,0.6,1.5,1.017682636,1.392616856,55.73114683,23.69829755,10.1915864,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,67,0.279010925,0.350815748,0.411121259,0.6,1.5,1.02003138,1.075679196,56.05080837,23.77983848,10.01488109,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,90,0.276364666,0.347884013,0.40684316,0.32629932,1.5,1.021487491,0.776867245,55.36814654,24.32849423,9.828895934,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,112,0.266342868,0.345076957,0.405852848,0.349155874,1.5,1.096747225,0.557404136,49.76048561,28.91275292,10.25615172,,
MACAMBMAG4,MATA ATL?NTICA,CAMBISSOLO,Argilosa,-24.46392985,-48.35937015,0.8,91,200,0.266342868,0.345076957,0.405852848,0.349155874,1.5,1.096747225,0.557404136,49.76048561,28.91275292,10.25615172,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,3,0.152159951,0.226086667,0.291868175,1,1.5,1.158636522,2.044347826,23.20434783,17.30869565,33.08695652,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,11,0.151851479,0.225324442,0.290566835,1,1.5,1.167954251,1.892768596,22.98135138,17.54290239,32.94811402,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,22,0.155487047,0.226565328,0.289315063,0.983958181,1.5,1.174389954,1.61865347,23.82867563,17.30331057,32.31444202,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,33,0.160062787,0.230323845,0.290850808,0.6,1.5,1.182689176,1.344234065,24.83337553,17.61262516,31.81983461,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,44,0.161986866,0.230674339,0.289636418,0.6,1.5,1.187553659,1.128435721,25.61628359,17.28076339,31.44248298,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,66,0.165864746,0.234559057,0.292699191,0.6,1.5,1.191813351,0.915742685,26.16542155,17.82012089,30.06046611,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,89,0.168992751,0.238013541,0.296195296,0.570948043,1.5,1.196591152,0.645476147,26.44583385,18.77489866,28.29350476,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,111,0.173548161,0.24467443,0.30283802,0.295259838,1.5,1.199982623,0.489013393,26.88812229,20.04270157,27.36304113,,
MACAMBFAA4,MATA ATL?NTICA,CAMBISSOLO,Fraco Argilo-Arenosa,-21.92483478,-45.25191304,0.8,91,199,0.173548161,0.24467443,0.30283802,0.295259838,1.5,1.199982623,0.489013393,26.88812229,20.04270157,27.36304113,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,3,0.193817774,0.254145319,0.306759035,1,1.5,1.1147125,2.01,35.125,12.875,33,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,11,0.193793763,0.254085355,0.306656788,1,1.5,1.115449049,1.998201087,35.10733696,12.89266304,32.98940217,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,22,0.195602079,0.255354914,0.307612459,1,1.5,1.120045044,1.849615939,35.69539081,12.98817492,32.4237879,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,33,0.201188925,0.260657923,0.312584088,0.6,1.5,1.121687805,1.658988332,37.04593579,13.35751421,31.05592343,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,44,0.202070552,0.260839679,0.312413004,0.6,1.5,1.126954536,1.518585856,37.49299037,13.34107688,30.68426314,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,66,0.206324531,0.264046089,0.315072283,0.6,1.5,1.13191179,1.204044314,38.83063158,13.74752909,29.56126225,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,88,0.200929146,0.256337631,0.306806102,0.6,1.5,1.158706479,0.730702127,38.68541799,13.36912888,29.85383811,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,110,0.206583547,0.262136751,0.312136751,0.128340524,1.5,1.166993617,0.390331814,39.97695035,13.57674772,27.53976697,,
MACAMBAGA4,MATA ATL?NTICA,CAMBISSOLO,Argilo-Arenosa,-21.62025,-45.0192625,0.8,91,198,0.206583547,0.262136751,0.312136751,0.128340524,1.5,1.166993617,0.390331814,39.97695035,13.57674772,27.53976697,,
MACAMBFAG4,MATA ATL?NTICA,CAMBISSOLO,Franco Argilosa,-25.421,-47.92631667,0.8,91,3,0.210976875,0.348241514,0.440301851,1,1.5,1.002981667,4.105833333,28.28333333,31.09166667,15.85833333,,
